CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|ES|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|VOTOS_CAND_NREG_17ene16|VOTOS_VALIDOS_17ene16|VOTOS_NULOS_17ene16|VOTOS_TOTAL_17ene16|LISTA_NOMINAL_17ene16|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5|6|COLIMA|1|COLIMA|3.00|COQUIMATLAN|117.00|MIXTO(A)|C01|111.00|83.00|0.00|37.00|4.00|4.00|9.00|1.00|0.00|2.00|0.00|3.00|0.00|0.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|261.00|3.00|264.00|417.00|ACTA DE CASILLA|||JE2015L_06_01_0117_1_C_0_2.jpg|1|5|3|COQUIMATLAN|117|M|
5|6|COLIMA|1|COLIMA|3.00|COQUIMATLAN|118.00|RURAL|B|122.00|147.00|1.00|4.00|7.00|20.00|10.00|2.00|0.00|5.00|0.00|1.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|322.00|5.00|327.00|509.00|ACTA DE CASILLA|||JE2015L_06_01_0118_1_B_0_2.jpg|1|5|3|COQUIMATLAN|118|R|
5|6|COLIMA|1|COLIMA|3.00|COQUIMATLAN|118.00|RURAL|E01|18.00|40.00|1.00|0.00|4.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|70.00|1.00|71.00|103.00|ACTA DE CASILLA|||JE2015L_06_01_0118_1_E_0_2.jpg|1|5|3|COQUIMATLAN|118|R|
5|6|COLIMA|1|COLIMA|3.00|COQUIMATLAN|119.00|RURAL|B|95.00|109.00|2.00|4.00|10.00|6.00|1.00|0.00|0.00|6.00|2.00|1.00|0.00|0.00|7.00|0.00|1.00|0.00|0.00|0.00|0.00|244.00|2.00|246.00|397.00|ACTA DE CASILLA|||JE2015L_06_01_0119_1_B_0_2.jpg|1|5|3|COQUIMATLAN|119|R|
5|6|COLIMA|1|COLIMA|3.00|COQUIMATLAN|119.00|RURAL|E01|21.00|35.00|0.00|0.00|10.00|0.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|2.00|3.00|0.00|0.00|0.00|0.00|0.00|74.00|2.00|76.00|111.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|5|3|COQUIMATLAN|119|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|120.00|URBANO(A)|B|156.00|133.00|17.00|4.00|10.00|40.00|10.00|3.00|0.00|3.00|0.00|0.00|1.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|1.00|381.00|3.00|385.00|646.00|ACTA DE CASILLA|||JE2015L_06_01_0120_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|120|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|120.00|URBANO(A)|C01|161.00|135.00|8.00|3.00|8.00|38.00|7.00|0.00|0.00|4.00|0.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|367.00|11.00|378.00|646.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|120|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|120.00|URBANO(A)|C02|136.00|130.00|23.00|6.00|10.00|31.00|8.00|2.00|0.00|4.00|0.00|1.00|0.00|0.00|4.00|1.00|1.00|0.00|0.00|0.00|0.00|357.00|5.00|362.00|646.00|ACTA DE CASILLA|||JE2015L_06_01_0120_2_C_0_2.jpg|1|6|4|CUAUHTEMOC|120|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|121.00|MIXTO(A)|B|155.00|84.00|7.00|4.00|5.00|43.00|8.00|3.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|313.00|5.00|318.00|538.00|ACTA DE CASILLA|||JE2015L_06_01_0121_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|121|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|121.00|MIXTO(A)|C01|153.00|85.00|11.00|2.00|11.00|43.00|7.00|3.00|0.00|1.00|1.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|320.00|5.00|325.00|537.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|121|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|122.00|URBANO(A)|B|121.00|128.00|6.00|3.00|8.00|25.00|11.00|0.00|0.00|4.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|308.00|4.00|312.00|512.00|ACTA DE CASILLA|||JE2015L_06_01_0122_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|122|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|122.00|URBANO(A)|C01|140.00|93.00|8.00|0.00|4.00|35.00|9.00|1.00|0.00|3.00|0.00|1.00|0.00|0.00|5.00|0.00|1.00|0.00|1.00|0.00|0.00|301.00|5.00|306.00|512.00|ACTA DE CASILLA|||JE2015L_06_01_0122_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|122|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|123.00|MIXTO(A)|B|182.00|130.00|11.00|2.00|24.00|38.00|24.00|0.00|0.00|4.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|416.00|9.00|425.00|697.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|123|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|123.00|MIXTO(A)|C01|188.00|145.00|8.00|3.00|7.00|26.00|20.00|2.00|0.00|4.00|2.00|0.00|0.00|0.00|2.00|2.00|1.00|0.00|0.00|0.00|0.00|410.00|5.00|415.00|697.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|123|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|124.00|MIXTO(A)|B|106.00|120.00|14.00|4.00|10.00|18.00|6.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|284.00|4.00|288.00|524.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|124|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|124.00|MIXTO(A)|C01|115.00|137.00|14.00|4.00|12.00|23.00|15.00|0.00|0.00|5.00|1.00|1.00|0.00|0.00|1.00|1.00|2.00|0.00|0.00|0.00|0.00|331.00|9.00|340.00|523.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|124|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|124.00|MIXTO(A)|C02|104.00|129.00|11.00|1.00|6.00|23.00|15.00|2.00|0.00|5.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|297.00|2.00|299.00|523.00|ACTA DE CASILLA|||JE2015L_06_01_0124_2_C_0_2.jpg|1|6|4|CUAUHTEMOC|124|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|125.00|MIXTO(A)|B|172.00|113.00|7.00|0.00|7.00|19.00|1.00|2.00|0.00|1.00|0.00|0.00|1.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|326.00|4.00|330.00|571.00|ACTA DE CASILLA|||JE2015L_06_01_0125_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|125|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|125.00|MIXTO(A)|C01|174.00|102.00|14.00|0.00|3.00|23.00|1.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00|0.00|1.00|0.00|0.00|323.00|7.00|330.00|571.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|125|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|125.00|MIXTO(A)|E01|52.00|39.00|1.00|3.00|0.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|102.00|3.00|105.00|166.00|ACTA DE CASILLA|||JE2015L_06_01_0125_1_E_0_2.jpg|1|6|4|CUAUHTEMOC|125|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|126.00|MIXTO(A)|B|174.00|99.00|7.00|1.00|4.00|16.00|2.00|3.00|1.00|2.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|311.00|8.00|319.00|529.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|126|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|126.00|MIXTO(A)|C01|152.00|90.00|9.00|0.00|4.00|10.00|4.00|5.00|0.00|2.00|2.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|280.00|9.00|289.00|529.00|ACTA DE CASILLA|||JE2015L_06_01_0126_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|126|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|126.00|MIXTO(A)|C02|149.00|112.00|9.00|0.00|1.00|21.00|2.00|3.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|299.00|6.00|305.00|529.00|ACTA DE CASILLA|||JE2015L_06_01_0126_2_C_0_2.jpg|1|6|4|CUAUHTEMOC|126|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|127.00|URBANO(A)|B|140.00|101.00|10.00|2.00|4.00|43.00|5.00|1.00|1.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|311.00|7.00|318.00|555.00|ACTA DE CASILLA|||JE2015L_06_01_0127_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|127|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|127.00|URBANO(A)|C01|168.00|92.00|12.00|0.00|5.00|33.00|2.00|2.00|1.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|319.00|8.00|327.00|554.00|ACTA DE CASILLA|||JE2015L_06_01_0127_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|127|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|128.00|URBANO(A)|B|132.00|86.00|9.00|1.00|12.00|17.00|2.00|1.00|0.00|3.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|266.00|3.00|269.00|416.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|128|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|128.00|URBANO(A)|C01|114.00|81.00|3.00|2.00|10.00|25.00|2.00|1.00|0.00|5.00|0.00|0.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|247.00|4.00|251.00|416.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|128|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|129.00|MIXTO(A)|B|164.00|83.00|14.00|2.00|4.00|10.00|5.00|1.00|0.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|289.00|5.00|294.00|470.00|ACTA DE CASILLA|||JE2015L_06_01_0129_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|129|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|129.00|MIXTO(A)|C01|141.00|90.00|17.00|4.00|4.00|15.00|8.00|2.00|0.00|5.00|0.00|1.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|1.00|291.00|5.00|297.00|470.00|ACTA DE CASILLA|||JE2015L_06_01_0129_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|129|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|130.00|URBANO(A)|B|133.00|129.00|15.00|1.00|2.00|30.00|5.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|323.00|3.00|326.00|508.00|ACTA DE CASILLA|||JE2015L_06_01_0130_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|130|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|130.00|URBANO(A)|C01|110.00|118.00|24.00|5.00|2.00|29.00|3.00|2.00|0.00|4.00|0.00|0.00|0.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|300.00|6.00|306.00|507.00|ACTA DE CASILLA|||JE2015L_06_01_0130_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|130|U|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|131.00|RURAL|B|122.00|74.00|4.00|0.00|4.00|19.00|3.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|229.00|5.00|234.00|383.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|131|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|131.00|RURAL|C01|134.00|86.00|4.00|1.00|3.00|14.00|3.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|249.00|7.00|256.00|382.00|ACTA DE CASILLA|||JE2015L_06_01_0131_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|131|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|131.00|RURAL|E01|145.00|105.00|6.00|2.00|17.00|12.00|2.00|4.00|1.00|3.00|0.00|2.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|302.00|11.00|313.00|463.00|ACTA DE CASILLA|||JE2015L_06_01_0131_1_E_0_2.jpg|1|6|4|CUAUHTEMOC|131|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|132.00|RURAL|B|170.00|153.00|5.00|0.00|14.00|22.00|19.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|386.00|6.00|392.00|514.00|ACTA DE CASILLA|||JE2015L_06_01_0132_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|132|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|132.00|RURAL|C01|164.00|120.00|6.00|2.00|11.00|21.00|7.00|1.00|0.00|1.00|0.00|1.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|338.00|2.00|340.00|514.00|ACTA DE CASILLA|||JE2015L_06_01_0132_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|132|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|132.00|RURAL|C02|152.00|138.00|4.00|1.00|5.00|20.00|12.00|2.00|0.00|1.00|1.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|341.00|6.00|347.00|514.00|ACTA DE CASILLA|||JE2015L_06_01_0132_2_C_0_2.jpg|1|6|4|CUAUHTEMOC|132|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|133.00|RURAL|B|190.00|171.00|10.00|2.00|11.00|12.00|0.00|1.00|1.00|2.00|2.00|0.00|1.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|1.00|406.00|14.00|421.00|660.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|6|4|CUAUHTEMOC|133|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|133.00|RURAL|E01|52.00|42.00|1.00|1.00|3.00|2.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|103.00|1.00|104.00|134.00|ACTA DE CASILLA|||JE2015L_06_01_0133_1_E_0_2.jpg|1|6|4|CUAUHTEMOC|133|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|134.00|MIXTO(A)|B|112.00|134.00|5.00|1.00|5.00|29.00|13.00|3.00|1.00|3.00|2.00|0.00|1.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|313.00|7.00|320.00|538.00|ACTA DE CASILLA|||JE2015L_06_01_0134_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|134|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|134.00|MIXTO(A)|C01|122.00|145.00|10.00|2.00|6.00|32.00|6.00|4.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|330.00|7.00|337.00|537.00|ACTA DE CASILLA|||JE2015L_06_01_0134_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|134|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|134.00|MIXTO(A)|C02|130.00|137.00|4.00|1.00|6.00|36.00|7.00|0.00|0.00|8.00|0.00|1.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|334.00|10.00|344.00|537.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|134|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|135.00|MIXTO(A)|B|124.00|133.00|7.00|3.00|2.00|16.00|7.00|2.00|0.00|3.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|300.00|6.00|306.00|521.00|ACTA DE CASILLA|||JE2015L_06_01_0135_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|135|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|135.00|MIXTO(A)|C01|155.00|99.00|11.00|0.00|3.00|25.00|3.00|4.00|0.00|6.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|309.00|8.00|317.00|521.00|ACTA DE CASILLA|||JE2015L_06_01_0135_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|135|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|135.00|MIXTO(A)|E01|131.00|148.00|1.00|13.00|6.00|6.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|7.00|2.00|0.00|0.00|0.00|0.00|0.00|318.00|6.00|324.00|414.00|ACTA DE CASILLA|||JE2015L_06_01_0135_1_E_0_2.jpg|1|6|4|CUAUHTEMOC|135|M|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|136.00|RURAL|B|155.00|69.00|4.00|1.00|6.00|21.00|3.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|262.00|9.00|271.00|467.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|6|4|CUAUHTEMOC|136|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|137.00|RURAL|B|165.00|120.00|11.00|0.00|16.00|7.00|3.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|329.00|9.00|338.00|493.00|ACTA DE CASILLA|||JE2015L_06_01_0137_1_B_0_2.jpg|1|6|4|CUAUHTEMOC|137|R|
5|6|COLIMA|1|COLIMA|4.00|CUAUHTEMOC|137.00|RURAL|C01|161.00|124.00|4.00|1.00|12.00|9.00|6.00|0.00|0.00|7.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|326.00|4.00|330.00|492.00|ACTA DE CASILLA|||JE2015L_06_01_0137_1_C_0_2.jpg|1|6|4|CUAUHTEMOC|137|R|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|B|128.00|96.00|15.00|2.00|3.00|43.00|20.00|7.00|1.00|1.00|4.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|322.00|9.00|331.00|647.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|C01|129.00|85.00|15.00|3.00|0.00|57.00|6.00|4.00|8.00|4.00|0.00|2.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|316.00|7.00|323.00|647.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|E01|153.00|100.00|9.00|1.00|4.00|64.00|12.00|1.00|1.00|3.00|0.00|1.00|0.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|352.00|5.00|357.00|601.00|ACTA DE CASILLA|||JE2015L_06_01_0138_1_E_0_2.jpg|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|E01C01|136.00|76.00|9.00|0.00|10.00|59.00|5.00|0.00|0.00|4.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|301.00|9.00|311.00|600.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|E01C02|128.00|78.00|10.00|1.00|11.00|45.00|14.00|2.00|1.00|2.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|295.00|8.00|304.00|600.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|C02|142.00|93.00|7.00|4.00|8.00|74.00|7.00|4.00|2.00|3.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|346.00|6.00|352.00|646.00|ACTA DE CASILLA|||JE2015L_06_01_0138_2_C_0_2.jpg|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|C03|133.00|94.00|8.00|0.00|3.00|52.00|10.00|6.00|1.00|2.00|0.00|0.00|0.00|0.00|3.00|1.00|2.00|0.00|0.00|0.00|0.00|315.00|9.00|324.00|646.00|ACTA DE CASILLA|||JE2015L_06_01_0138_3_C_0_2.jpg|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|C04|134.00|88.00|10.00|4.00|6.00|61.00|8.00|4.00|4.00|1.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|323.00|9.00|332.00|646.00|ACTA DE CASILLA|||JE2015L_06_01_0138_4_C_0_2.jpg|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|138.00|URBANO(A)|C05|126.00|106.00|7.00|0.00|9.00|56.00|6.00|4.00|2.00|2.00|1.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|1.00|0.00|0.00|323.00|2.00|325.00|646.00|ACTA DE CASILLA|||JE2015L_06_01_0138_5_C_0_2.jpg|1|7|5|VILLA DE ALVAREZ|138|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|B|126.00|101.00|14.00|4.00|9.00|69.00|18.00|11.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|357.00|1.00|358.00|669.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|7|5|VILLA DE ALVAREZ|139|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|C01|136.00|101.00|13.00|0.00|8.00|94.00|7.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|365.00|3.00|368.00|669.00|ACTA DE CASILLA|||JE2015L_06_01_0139_1_C_0_2.jpg|1|7|5|VILLA DE ALVAREZ|139|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|E01|139.00|128.00|6.00|2.00|9.00|80.00|26.00|4.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|398.00|5.00|403.00|713.00|ACTA DE CASILLA|||JE2015L_06_01_0139_1_E_0_2.jpg|1|7|5|VILLA DE ALVAREZ|139|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|E01C01|124.00|107.00|11.00|3.00|7.00|96.00|27.00|7.00|0.00|2.00|0.00|0.00|0.00|0.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|389.00|5.00|394.00|713.00|ACTA DE CASILLA|||JE2015L_06_01_0139_1_E_1_2.jpg|1|7|5|VILLA DE ALVAREZ|139|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|E01C02|148.00|115.00|7.00|7.00|7.00|82.00|24.00|10.00|1.00|5.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|409.00|8.00|417.00|713.00|ACTA DE CASILLA|||JE2015L_06_01_0139_1_E_2_2.jpg|1|7|5|VILLA DE ALVAREZ|139|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|E01C03|147.00|120.00|17.00|3.00|6.00|106.00|22.00|3.00|0.00|1.00|0.00|2.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|430.00|4.00|434.00|712.00|ACTA DE CASILLA|||JE2015L_06_01_0139_1_E_3_2.jpg|1|7|5|VILLA DE ALVAREZ|139|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|139.00|URBANO(A)|C02|146.00|93.00|13.00|1.00|7.00|58.00|9.00|1.00|1.00|1.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|332.00|6.00|338.00|669.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO2.pdf|1|7|5|VILLA DE ALVAREZ|139|U|
