CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|613.00|URBANO(A)|E01|163.00|63.00|3.00|0.00|3.00|7.00|6.00|4.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|61.00|0.00|312.00|6.00|318.00|671.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190613E01.pdf|8|17|19|CHIHUAHUA|613|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|613.00|URBANO(A)|E01C01|172.00|46.00|4.00|1.00|5.00|2.00|2.00|7.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|77.00|0.00|321.00|6.00|327.00|670.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190613E01C01.pdf|8|17|19|CHIHUAHUA|613|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|613.00|URBANO(A)|E02|143.00|64.00|0.00|1.00|1.00|12.00|3.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|105.00|0.00|341.00|4.00|345.00|613.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190613E02.pdf|8|17|19|CHIHUAHUA|613|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|613.00|URBANO(A)|E02C01|170.00|53.00|2.00|2.00|0.00|6.00|5.00|7.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|93.00|0.00|340.00|8.00|348.00|612.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190613E02C01.pdf|8|17|19|CHIHUAHUA|613|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|613.00|URBANO(A)|E02C02|176.00|55.00|0.00|0.00|1.00|3.00|7.00|12.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|82.00|0.00|337.00|9.00|346.00|612.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190613E02C02.pdf|8|17|19|CHIHUAHUA|613|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|613.00|URBANO(A)|E02C03|168.00|66.00|4.00|0.00|0.00|4.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|80.00|0.00|326.00|5.00|331.00|612.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO170190613E02C03.pdf|8|17|19|CHIHUAHUA|613|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|614.00|URBANO(A)|B|141.00|31.00|3.00|2.00|3.00|1.00|4.00|4.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|41.00|0.00|232.00|4.00|236.00|502.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190614B.pdf|8|17|19|CHIHUAHUA|614|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|614.00|URBANO(A)|C01|123.00|30.00|2.00|2.00|3.00|6.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|37.00|1.00|212.00|6.00|219.00|502.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190614C01.pdf|8|17|19|CHIHUAHUA|614|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|614.00|URBANO(A)|C02|132.00|41.00|2.00|0.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|42.00|0.00|221.00|3.00|224.00|502.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190614C02.pdf|8|17|19|CHIHUAHUA|614|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|615.00|URBANO(A)|B|84.00|33.00|1.00|1.00|6.00|1.00|5.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|40.00|0.00|179.00|6.00|185.00|474.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190615B.pdf|8|17|19|CHIHUAHUA|615|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|615.00|URBANO(A)|C01|104.00|33.00|0.00|5.00|9.00|6.00|6.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|49.00|0.00|220.00|1.00|221.00|474.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190615C01.pdf|8|17|19|CHIHUAHUA|615|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|616.00|URBANO(A)|B|159.00|41.00|6.00|4.00|2.00|10.00|4.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|68.00|2.00|299.00|4.00|305.00|667.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190616B.pdf|8|17|19|CHIHUAHUA|616|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|616.00|URBANO(A)|C01|157.00|37.00|3.00|0.00|6.00|7.00|5.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|79.00|0.00|305.00|8.00|313.00|667.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190616C01.pdf|8|17|19|CHIHUAHUA|616|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|617.00|URBANO(A)|B|149.00|49.00|7.00|7.00|2.00|1.00|8.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|63.00|1.00|292.00|5.00|298.00|559.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190617B.pdf|8|17|19|CHIHUAHUA|617|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|617.00|URBANO(A)|C01|138.00|45.00|3.00|4.00|3.00|3.00|7.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|60.00|0.00|273.00|2.00|275.00|558.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190617C01.pdf|8|17|19|CHIHUAHUA|617|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|617.00|URBANO(A)|C02|141.00|36.00|2.00|2.00|0.00|5.00|5.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|65.00|0.00|260.00|10.00|270.00|558.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190617C02.pdf|8|17|19|CHIHUAHUA|617|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|618.00|URBANO(A)|B|137.00|33.00|5.00|3.00|2.00|2.00|5.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|31.00|0.00|222.00|0.00|222.00|443.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190618B.pdf|8|12|19|CHIHUAHUA|618|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|618.00|URBANO(A)|C01|123.00|40.00|1.00|1.00|2.00|1.00|3.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|57.00|0.00|238.00|9.00|247.00|443.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190618C01.pdf|8|12|19|CHIHUAHUA|618|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|619.00|URBANO(A)|B|137.00|36.00|1.00|1.00|1.00|3.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|63.00|0.00|250.00|7.00|257.00|475.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190619B.pdf|8|12|19|CHIHUAHUA|619|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|619.00|URBANO(A)|C01|151.00|31.00|1.00|4.00|1.00|2.00|3.00|3.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|52.00|1.00|251.00|4.00|256.00|475.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190619C01.pdf|8|12|19|CHIHUAHUA|619|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|620.00|URBANO(A)|B|120.00|36.00|1.00|2.00|1.00|1.00|2.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|61.00|0.00|233.00|3.00|236.00|430.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190620B.pdf|8|12|19|CHIHUAHUA|620|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|620.00|URBANO(A)|C01|112.00|32.00|1.00|3.00|1.00|5.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|74.00|0.00|234.00|2.00|236.00|430.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190620C01.pdf|8|12|19|CHIHUAHUA|620|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|621.00|URBANO(A)|B|191.00|50.00|7.00|1.00|3.00|3.00|4.00|3.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|96.00|0.00|361.00|11.00|372.00|703.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190621B.pdf|6|12|19|CHIHUAHUA|621|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|621.00|URBANO(A)|C01|207.00|57.00|7.00|2.00|1.00|4.00|4.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|94.00|0.00|385.00|4.00|389.00|702.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190621C01.pdf|6|12|19|CHIHUAHUA|621|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|621.00|URBANO(A)|C02|207.00|51.00|7.00|4.00|0.00|2.00|2.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|89.00|0.00|370.00|9.00|379.00|702.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190621C02.pdf|6|12|19|CHIHUAHUA|621|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|621.00|URBANO(A)|C03|210.00|52.00|3.00|2.00|3.00|5.00|4.00|6.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|89.00|0.00|375.00|7.00|382.00|702.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190621C03.pdf|6|12|19|CHIHUAHUA|621|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|621.00|URBANO(A)|C04|188.00|60.00|6.00|2.00|0.00|6.00|3.00|7.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|95.00|0.00|370.00|12.00|382.00|702.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190621C04.pdf|6|12|19|CHIHUAHUA|621|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|622.00|URBANO(A)|B|128.00|43.00|0.00|0.00|0.00|1.00|1.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|69.00|0.00|248.00|5.00|253.00|378.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190622B.pdf|6|15|19|CHIHUAHUA|622|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|623.00|URBANO(A)|B|151.00|53.00|0.00|1.00|1.00|6.00|10.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|96.00|0.00|323.00|3.00|326.00|587.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190623B.pdf|6|15|19|CHIHUAHUA|623|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|623.00|URBANO(A)|C01|156.00|56.00|0.00|2.00|1.00|4.00|8.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|86.00|0.00|321.00|5.00|326.00|587.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190623C01.pdf|6|15|19|CHIHUAHUA|623|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|623.00|URBANO(A)|C02|152.00|60.00|5.00|1.00|1.00|4.00|12.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|81.00|0.00|325.00|4.00|329.00|587.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190623C02.pdf|6|15|19|CHIHUAHUA|623|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|623.00|URBANO(A)|C03|149.00|63.00|1.00|3.00|1.00|5.00|5.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|80.00|0.00|313.00|5.00|318.00|586.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190623C03.pdf|6|15|19|CHIHUAHUA|623|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|624.00|URBANO(A)|B|100.00|53.00|2.00|0.00|0.00|0.00|4.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|57.00|0.00|228.00|6.00|234.00|383.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO150190624B.pdf|6|15|19|CHIHUAHUA|624|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|624.00|URBANO(A)|C01|96.00|53.00|1.00|1.00|0.00|5.00|2.00|4.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|55.00|0.00|219.00|4.00|223.00|382.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190624C01.pdf|6|15|19|CHIHUAHUA|624|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|625.00|URBANO(A)|B|97.00|40.00|2.00|2.00|0.00|3.00|1.00|6.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|67.00|0.00|219.00|10.00|229.00|396.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190625B.pdf|6|15|19|CHIHUAHUA|625|U|
1|8|CHIHUAHUA|6|15.00|CHIHUAHUA|19.00|CHIHUAHUA|625.00|URBANO(A)|C01|115.00|53.00|3.00|2.00|0.00|1.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|70.00|1.00|248.00|6.00|255.00|396.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190625C01.pdf|6|15|19|CHIHUAHUA|625|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|626.00|URBANO(A)|B|148.00|40.00|0.00|4.00|1.00|8.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|1.00|0.00|0.00|66.00|0.00|278.00|13.00|291.00|574.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190626B.pdf|6|12|19|CHIHUAHUA|626|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|626.00|URBANO(A)|C01|133.00|44.00|4.00|4.00|2.00|0.00|12.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|69.00|0.00|276.00|7.00|283.00|574.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO120190626C01.pdf|6|12|19|CHIHUAHUA|626|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|626.00|URBANO(A)|C02|142.00|46.00|5.00|3.00|0.00|5.00|6.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|71.00|0.00|282.00|4.00|286.00|573.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190626C02.pdf|6|12|19|CHIHUAHUA|626|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|627.00|URBANO(A)|B|103.00|31.00|2.00|5.00|0.00|5.00|1.00|4.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|55.00|0.00|209.00|5.00|214.00|407.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190627B.pdf|8|12|19|CHIHUAHUA|627|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|627.00|URBANO(A)|C01|116.00|50.00|0.00|2.00|2.00|2.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|41.00|0.00|218.00|6.00|224.00|406.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190627C01.pdf|8|12|19|CHIHUAHUA|627|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|628.00|URBANO(A)|B|184.00|40.00|1.00|5.00|2.00|4.00|6.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|67.00|1.00|320.00|7.00|328.00|701.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190628B.pdf|8|12|19|CHIHUAHUA|628|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|629.00|URBANO(A)|B|176.00|62.00|6.00|2.00|3.00|2.00|8.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|61.00|2.00|327.00|8.00|337.00|662.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO170190629B.pdf|8|17|19|CHIHUAHUA|629|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|630.00|URBANO(A)|B|157.00|53.00|3.00|2.00|5.00|3.00|5.00|12.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|55.00|0.00|296.00|14.00|310.00|703.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO170190630B.pdf|8|17|19|CHIHUAHUA|630|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|631.00|URBANO(A)|B|167.00|59.00|6.00|3.00|5.00|2.00|6.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|69.00|0.00|322.00|8.00|330.00|746.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190631B.pdf|8|17|19|CHIHUAHUA|631|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|632.00|URBANO(A)|B|161.00|64.00|5.00|5.00|5.00|3.00|6.00|15.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|62.00|4.00|330.00|17.00|351.00|728.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190632B.pdf|8|17|19|CHIHUAHUA|632|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|633.00|URBANO(A)|B|159.00|48.00|7.00|3.00|13.00|4.00|4.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|42.00|0.00|290.00|12.00|302.00|645.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190633B.pdf|8|17|19|CHIHUAHUA|633|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|633.00|URBANO(A)|C01|132.00|41.00|3.00|2.00|11.00|3.00|2.00|15.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|27.00|0.00|236.00|8.00|244.00|644.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO170190633C01.pdf|8|17|19|CHIHUAHUA|633|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|634.00|URBANO(A)|B|123.00|50.00|7.00|6.00|3.00|4.00|5.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|62.00|0.00|270.00|10.00|280.00|571.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190634B.pdf|8|17|19|CHIHUAHUA|634|U|
1|8|CHIHUAHUA|8|17.00|CHIHUAHUA|19.00|CHIHUAHUA|635.00|URBANO(A)|B|150.00|61.00|2.00|2.00|1.00|3.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|44.00|0.00|269.00|11.00|280.00|538.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190635B.pdf|8|17|19|CHIHUAHUA|635|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|636.00|URBANO(A)|B|115.00|24.00|1.00|2.00|0.00|5.00|2.00|3.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|30.00|1.00|184.00|3.00|188.00|387.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO120190636B.pdf|8|12|19|CHIHUAHUA|636|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|636.00|URBANO(A)|C01|112.00|36.00|0.00|0.00|0.00|4.00|1.00|3.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|34.00|0.00|192.00|11.00|203.00|386.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190636C01.pdf|8|12|19|CHIHUAHUA|636|U|
1|8|CHIHUAHUA|8|12.00|CHIHUAHUA|19.00|CHIHUAHUA|637.00|URBANO(A)|B|204.00|51.00|2.00|4.00|1.00|8.00|4.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|55.00|0.00|337.00|3.00|340.00|701.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190637B.pdf|8|12|19|CHIHUAHUA|637|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|638.00|URBANO(A)|B|105.00|23.00|1.00|4.00|1.00|4.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|40.00|0.00|181.00|5.00|186.00|394.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190638B.pdf|6|12|19|CHIHUAHUA|638|U|
1|8|CHIHUAHUA|6|12.00|CHIHUAHUA|19.00|CHIHUAHUA|638.00|URBANO(A)|C01|108.00|27.00|2.00|3.00|0.00|2.00|1.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|37.00|1.00|185.00|9.00|195.00|394.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO120190638C01.pdf|6|12|19|CHIHUAHUA|638|U|
